id,type,sectionId,sectionName,webPublicationDate,webTitle,webUrl,apiUrl,isHosted,pillarId,pillarName,Wordcount
politics/live/2024/feb/06/rishi-sunak-rwanda-piers-morgan-bet-conservatives-labour-uk-politics,liveblog,politics,Politics,2024-02-06 17:33:15+00:00,Liz Truss and Jacob Rees-Mogg attack ‘left-wing extremists’ and ‘Davos man’ at launch of new Tory group – as it happened,https://www.theguardian.com/politics/live/2024/feb/06/rishi-sunak-rwanda-piers-morgan-bet-conservatives-labour-uk-politics,https://content.guardianapis.com/politics/live/2024/feb/06/rishi-sunak-rwanda-piers-morgan-bet-conservatives-labour-uk-politics,False,pillar/news,News,6896
world/live/2024/feb/06/middle-east-crisis-live-updates-latest-rafah-strikes-israel-gaza-hamas-war-end-blinken-heads-egypt-unrwa-funding-hostage-deal-ceasefire,liveblog,world,World news,2024-02-06 17:03:45+00:00,Middle East crisis: IDF reportedly believes more than a fifth of remaining Israeli hostages are dead,https://www.theguardian.com/world/live/2024/feb/06/middle-east-crisis-live-updates-latest-rafah-strikes-israel-gaza-hamas-war-end-blinken-heads-egypt-unrwa-funding-hostage-deal-ceasefire,https://content.guardianapis.com/world/live/2024/feb/06/middle-east-crisis-live-updates-latest-rafah-strikes-israel-gaza-hamas-war-end-blinken-heads-egypt-unrwa-funding-hostage-deal-ceasefire,False,pillar/news,News,5421
environment/2024/feb/06/symbol-of-polarisation-eu-scraps-plans-to-halve-use-of-pesticides,article,environment,Environment,2024-02-06 16:18:04+00:00,‘Symbol of polarisation’: EU scraps plans to halve use of pesticides ,https://www.theguardian.com/environment/2024/feb/06/symbol-of-polarisation-eu-scraps-plans-to-halve-use-of-pesticides,https://content.guardianapis.com/environment/2024/feb/06/symbol-of-polarisation-eu-scraps-plans-to-halve-use-of-pesticides,False,pillar/news,News,889
us-news/2024/feb/06/donald-trump-immunity-federal-court-ruling-jan-6-election,article,us-news,US news,2024-02-06 15:14:51+00:00, Appeals court denies Trump’s immunity claims in election interference case,https://www.theguardian.com/us-news/2024/feb/06/donald-trump-immunity-federal-court-ruling-jan-6-election,https://content.guardianapis.com/us-news/2024/feb/06/donald-trump-immunity-federal-court-ruling-jan-6-election,False,pillar/news,News,597
politics/2024/feb/06/popular-conservatism-has-splintered-but-is-united-in-criticism-of-sunaks-policies,article,politics,Politics,2024-02-06 14:51:38+00:00,Truss’s PopCon group splinters on launch but attacks Sunak’s policies,https://www.theguardian.com/politics/2024/feb/06/popular-conservatism-has-splintered-but-is-united-in-criticism-of-sunaks-policies,https://content.guardianapis.com/politics/2024/feb/06/popular-conservatism-has-splintered-but-is-united-in-criticism-of-sunaks-policies,False,pillar/news,News,852
environment/2024/feb/06/eu-lays-out-plan-to-cut-greenhouse-emissions-by-90-by-2040,article,environment,Environment,2024-02-06 14:51:12+00:00,EU lays out plan to cut greenhouse emissions by 90% by 2040,https://www.theguardian.com/environment/2024/feb/06/eu-lays-out-plan-to-cut-greenhouse-emissions-by-90-by-2040,https://content.guardianapis.com/environment/2024/feb/06/eu-lays-out-plan-to-cut-greenhouse-emissions-by-90-by-2040,False,pillar/news,News,803
commentisfree/2024/feb/06/liz-truss-popcons-tory-lettuce,article,commentisfree,Opinion,2024-02-06 14:37:26+00:00,"Listen up! It’s Liz Truss and the PopCons, the Tory tribute act sounding a death knell for irony | Marina Hyde",https://www.theguardian.com/commentisfree/2024/feb/06/liz-truss-popcons-tory-lettuce,https://content.guardianapis.com/commentisfree/2024/feb/06/liz-truss-popcons-tory-lettuce,False,pillar/opinion,Opinion,958
technology/2024/feb/06/meta-ai-images-instagram-facebook-label-crackdown,article,technology,Technology,2024-02-06 13:01:32+00:00,Meta pushes to label all AI images on Instagram and Facebook in crackdown on deceptive content,https://www.theguardian.com/technology/2024/feb/06/meta-ai-images-instagram-facebook-label-crackdown,https://content.guardianapis.com/technology/2024/feb/06/meta-ai-images-instagram-facebook-label-crackdown,False,pillar/news,News,491
us-news/2024/feb/06/how-nevada-primary-caucus-works-vote,article,us-news,US news,2024-02-06 11:00:09+00:00,Why is Nevada holding both a primary and caucuses?,https://www.theguardian.com/us-news/2024/feb/06/how-nevada-primary-caucus-works-vote,https://content.guardianapis.com/us-news/2024/feb/06/how-nevada-primary-caucus-works-vote,False,pillar/news,News,1128
politics/2024/feb/06/kwasi-kwarteng-to-stand-down-as-mp-at-next-election,article,politics,Politics,2024-02-06 10:09:29+00:00,Kwasi Kwarteng to stand down as MP at next election,https://www.theguardian.com/politics/2024/feb/06/kwasi-kwarteng-to-stand-down-as-mp-at-next-election,https://content.guardianapis.com/politics/2024/feb/06/kwasi-kwarteng-to-stand-down-as-mp-at-next-election,False,pillar/news,News,424
sport/blog/2024/feb/06/cycling-boom-was-not-here-to-stay-and-lack-of-institutional-will-could-keep-it-away,article,sport,Sport,2024-02-06 08:00:02+00:00,UK cycling boom was not here to stay and lack of institutional will could keep it away | Jonathan Liew,https://www.theguardian.com/sport/blog/2024/feb/06/cycling-boom-was-not-here-to-stay-and-lack-of-institutional-will-could-keep-it-away,https://content.guardianapis.com/sport/blog/2024/feb/06/cycling-boom-was-not-here-to-stay-and-lack-of-institutional-will-could-keep-it-away,False,pillar/sport,Sport,988
commentisfree/2024/feb/06/tories-election-rigging-photo-id-gerrymandering-voting,article,commentisfree,Opinion,2024-02-06 06:00:53+00:00,"First photo ID, now votes for expats: the Tories are showing us exactly what election rigging looks like | Polly Toynbee",https://www.theguardian.com/commentisfree/2024/feb/06/tories-election-rigging-photo-id-gerrymandering-voting,https://content.guardianapis.com/commentisfree/2024/feb/06/tories-election-rigging-photo-id-gerrymandering-voting,False,pillar/opinion,Opinion,1101
uk-news/2024/feb/06/were-not-complacent-labour-wary-of-overconfidence-in-wellingborough-byelection,article,uk-news,UK news,2024-02-06 06:00:52+00:00,‘We’re not complacent’: Labour wary of overconfidence in Wellingborough byelection,https://www.theguardian.com/uk-news/2024/feb/06/were-not-complacent-labour-wary-of-overconfidence-in-wellingborough-byelection,https://content.guardianapis.com/uk-news/2024/feb/06/were-not-complacent-labour-wary-of-overconfidence-in-wellingborough-byelection,False,pillar/news,News,971
world/2024/feb/06/poland-women-donald-tusk-abortion-promises,article,world,World news,2024-02-06 05:00:51+00:00,‘Try harder!’: Poland’s women demand Tusk act over abortion promises,https://www.theguardian.com/world/2024/feb/06/poland-women-donald-tusk-abortion-promises,https://content.guardianapis.com/world/2024/feb/06/poland-women-donald-tusk-abortion-promises,False,pillar/news,News,1159
us-news/live/2024/feb/05/ukraine-israel-aid-border-security-bill,liveblog,us-news,US news,2024-02-05 21:00:27+00:00,House Republican leaders demand Senate reject immigration compromise; Haley joins opposition to deal – as it happened,https://www.theguardian.com/us-news/live/2024/feb/05/ukraine-israel-aid-border-security-bill,https://content.guardianapis.com/us-news/live/2024/feb/05/ukraine-israel-aid-border-security-bill,False,pillar/news,News,4138
us-news/2024/feb/05/trump-election-subversion-verdict-november-voting,article,us-news,US news,2024-02-05 20:05:32+00:00,"Over half of US wants Trump election subversion verdict before November, poll says",https://www.theguardian.com/us-news/2024/feb/05/trump-election-subversion-verdict-november-voting,https://content.guardianapis.com/us-news/2024/feb/05/trump-election-subversion-verdict-november-voting,False,pillar/news,News,562
politics/live/2024/feb/05/rishi-sunak-nhs-northern-ireland-dup-stormont-uk-politics-live,liveblog,politics,Politics,2024-02-05 18:11:55+00:00,"Labour says Sunak’s £1,000 bet with Piers Morgan over Rwanda policy shows he’s ‘out of touch’ – as it happened",https://www.theguardian.com/politics/live/2024/feb/05/rishi-sunak-nhs-northern-ireland-dup-stormont-uk-politics-live,https://content.guardianapis.com/politics/live/2024/feb/05/rishi-sunak-nhs-northern-ireland-dup-stormont-uk-politics-live,False,pillar/news,News,6487
stage/2024/feb/05/desperate-housewives-felicity-huffman-comeback-jail-hir,article,stage,Stage,2024-02-05 16:33:13+00:00,‘It’s black and white. I did it’: Desperate Housewives star Felicity Huffman on her comeback after jail,https://www.theguardian.com/stage/2024/feb/05/desperate-housewives-felicity-huffman-comeback-jail-hir,https://content.guardianapis.com/stage/2024/feb/05/desperate-housewives-felicity-huffman-comeback-jail-hir,False,pillar/arts,Arts,1553
world/live/2024/feb/05/russia-ukraine-war-live-zelenskiy-looking-at-countrys-leadership-as-he-prepares-shake-up-of-senior-officials,liveblog,world,World news,2024-02-05 15:59:22+00:00,"Russia-Ukraine war: Russian attack on Kherson kills four, minister says; Zelenskiy asks parliament to extend martial law – as it happened",https://www.theguardian.com/world/live/2024/feb/05/russia-ukraine-war-live-zelenskiy-looking-at-countrys-leadership-as-he-prepares-shake-up-of-senior-officials,https://content.guardianapis.com/world/live/2024/feb/05/russia-ukraine-war-live-zelenskiy-looking-at-countrys-leadership-as-he-prepares-shake-up-of-senior-officials,False,pillar/news,News,3502
business/live/2024/feb/05/fed-powell-prudence-interest-rate-cuts-german-exports-services-pmi-car-sales-unemployment-business-live,liveblog,business,Business,2024-02-05 15:32:10+00:00,UK services sector posts fastest growth in eight months; Fed’s Powell urges prudence on interest rate cuts – as it happened,https://www.theguardian.com/business/live/2024/feb/05/fed-powell-prudence-interest-rate-cuts-german-exports-services-pmi-car-sales-unemployment-business-live,https://content.guardianapis.com/business/live/2024/feb/05/fed-powell-prudence-interest-rate-cuts-german-exports-services-pmi-car-sales-unemployment-business-live,False,pillar/news,News,4552
world/live/2024/feb/05/middle-east-crisis-live-updates-latest-israel-strikes-gaza-unrwa-funding-palestine-hamas-hostage-deal-blinken-saudi-arabia-visit,liveblog,world,World news,2024-02-05 15:10:39+00:00,Middle East crisis: Drone strike in Syria reported to have killed six members of US-backed Kurdish-led group – as it happened,https://www.theguardian.com/world/live/2024/feb/05/middle-east-crisis-live-updates-latest-israel-strikes-gaza-unrwa-funding-palestine-hamas-hostage-deal-blinken-saudi-arabia-visit,https://content.guardianapis.com/world/live/2024/feb/05/middle-east-crisis-live-updates-latest-israel-strikes-gaza-unrwa-funding-palestine-hamas-hostage-deal-blinken-saudi-arabia-visit,False,pillar/news,News,5573
uk-news/2024/feb/05/british-and-irish-play-down-sinn-fein-calls-for-united-ireland,article,uk-news,UK news,2024-02-05 14:38:04+00:00,British and Irish governments play down Sinn Féin’s calls for united Ireland,https://www.theguardian.com/uk-news/2024/feb/05/british-and-irish-play-down-sinn-fein-calls-for-united-ireland,https://content.guardianapis.com/uk-news/2024/feb/05/british-and-irish-play-down-sinn-fein-calls-for-united-ireland,False,pillar/news,News,773
politics/ng-interactive/2024/jan/16/find-your-constituency-uk-general-election-2024-boundary-changes-votes-map-postcode,interactive,politics,Politics,2024-02-05 13:53:30+00:00,UK general election: find your new constituency – and see how it would have voted in 2019,https://www.theguardian.com/politics/ng-interactive/2024/jan/16/find-your-constituency-uk-general-election-2024-boundary-changes-votes-map-postcode,https://content.guardianapis.com/politics/ng-interactive/2024/jan/16/find-your-constituency-uk-general-election-2024-boundary-changes-votes-map-postcode,False,pillar/news,News,434
us-news/2024/feb/05/jd-vance-trump-2020-election-results,article,us-news,US news,2024-02-05 13:41:21+00:00,Potential Trump running mate JD Vance says he still questions results of 2020 election,https://www.theguardian.com/us-news/2024/feb/05/jd-vance-trump-2020-election-results,https://content.guardianapis.com/us-news/2024/feb/05/jd-vance-trump-2020-election-results,False,pillar/news,News,435
world/2024/feb/05/pakistan-election-nawaz-sharif,article,world,World news,2024-02-05 13:36:06+00:00,Army looms large as Nawaz Sharif eases towards fourth term in Pakistan,https://www.theguardian.com/world/2024/feb/05/pakistan-election-nawaz-sharif,https://content.guardianapis.com/world/2024/feb/05/pakistan-election-nawaz-sharif,False,pillar/news,News,1187
us-news/2024/feb/05/trump-insurrectionist-supreme-court-jill-habig,article,us-news,US news,2024-02-05 12:00:57+00:00,‘The threat isn’t over’: the expert arguing to the supreme court Trump is an insurrectionist,https://www.theguardian.com/us-news/2024/feb/05/trump-insurrectionist-supreme-court-jill-habig,https://content.guardianapis.com/us-news/2024/feb/05/trump-insurrectionist-supreme-court-jill-habig,False,pillar/news,News,1681
us-news/2024/feb/05/las-vegas-nevada-latino-voters-democratic-primary,article,us-news,US news,2024-02-05 11:00:14+00:00,Nevada’s Latino voters are demoralised. Their votes could decide the presidency,https://www.theguardian.com/us-news/2024/feb/05/las-vegas-nevada-latino-voters-democratic-primary,https://content.guardianapis.com/us-news/2024/feb/05/las-vegas-nevada-latino-voters-democratic-primary,False,pillar/news,News,1667
environment/2024/feb/05/eu-greens-pick-veteran-meps-to-lead-election-campaign,article,environment,Environment,2024-02-05 09:33:04+00:00,EU Greens pick veteran MEPs to lead election campaign,https://www.theguardian.com/environment/2024/feb/05/eu-greens-pick-veteran-meps-to-lead-election-campaign,https://content.guardianapis.com/environment/2024/feb/05/eu-greens-pick-veteran-meps-to-lead-election-campaign,False,pillar/news,News,703
commentisfree/2024/feb/05/italy-africa-initiative-gas-giorgia-meloni-eu,article,commentisfree,Opinion,2024-02-05 07:00:07+00:00,"What’s behind Italy’s Africa initiative? Gas, cynicism and an unspoken colonial past | Jamie Mackay",https://www.theguardian.com/commentisfree/2024/feb/05/italy-africa-initiative-gas-giorgia-meloni-eu,https://content.guardianapis.com/commentisfree/2024/feb/05/italy-africa-initiative-gas-giorgia-meloni-eu,False,pillar/opinion,Opinion,992
world/2024/feb/05/first-edition-united-ireland-sinn-fein,article,world,World news,2024-02-05 06:57:54+00:00,Monday briefing: The landmark moment at Stormont which renews questions over Northern Ireland’s future,https://www.theguardian.com/world/2024/feb/05/first-edition-united-ireland-sinn-fein,https://content.guardianapis.com/world/2024/feb/05/first-edition-united-ireland-sinn-fein,False,pillar/news,News,2443
world/2024/feb/05/2024-indonesia-general-election-everything-you-need-to-know,article,world,World news,2024-02-05 01:01:17+00:00,Indonesia election: everything you need to know,https://www.theguardian.com/world/2024/feb/05/2024-indonesia-general-election-everything-you-need-to-know,https://content.guardianapis.com/world/2024/feb/05/2024-indonesia-general-election-everything-you-need-to-know,False,pillar/news,News,734
uk-news/2024/feb/04/rishi-sunak-heads-to-northern-ireland-to-meet-new-power-sharing-executive,article,uk-news,UK news,2024-02-04 20:14:19+00:00,Rishi Sunak visits Northern Ireland to meet new power-sharing executive,https://www.theguardian.com/uk-news/2024/feb/04/rishi-sunak-heads-to-northern-ireland-to-meet-new-power-sharing-executive,https://content.guardianapis.com/uk-news/2024/feb/04/rishi-sunak-heads-to-northern-ireland-to-meet-new-power-sharing-executive,False,pillar/news,News,703
australia-news/2024/feb/05/morning-mail-homeless-deaths-investigation-lowitja-odonoghue-mourned-supermarket-review-to-begin,article,australia-news,Australia news,2024-02-04 20:05:29+00:00,"Morning Mail: Homeless deaths investigation, Lowitja O’Donoghue mourned, supermarket review to begin",https://www.theguardian.com/australia-news/2024/feb/05/morning-mail-homeless-deaths-investigation-lowitja-odonoghue-mourned-supermarket-review-to-begin,https://content.guardianapis.com/australia-news/2024/feb/05/morning-mail-homeless-deaths-investigation-lowitja-odonoghue-mourned-supermarket-review-to-begin,False,pillar/news,News,1029
us-news/2024/feb/04/nikki-haley-donald-trump-south-carolina,article,us-news,US news,2024-02-04 17:57:37+00:00,Nikki Haley: Trump spends more time ‘ranting’ than fighting for American people,https://www.theguardian.com/us-news/2024/feb/04/nikki-haley-donald-trump-south-carolina,https://content.guardianapis.com/us-news/2024/feb/04/nikki-haley-donald-trump-south-carolina,False,pillar/news,News,851
society/2024/feb/04/how-best-to-brush-up-on-childrens-dental-health,article,society,Society,2024-02-04 17:30:22+00:00,How best to brush up on children’s dental health | Letters,https://www.theguardian.com/society/2024/feb/04/how-best-to-brush-up-on-childrens-dental-health,https://content.guardianapis.com/society/2024/feb/04/how-best-to-brush-up-on-childrens-dental-health,False,pillar/news,News,552
us-news/2024/feb/04/beware-the-side-of-the-brain-that-plumps-for-trump,article,us-news,US news,2024-02-04 17:27:54+00:00,Beware the side of the brain that plumps for Trump | Letters,https://www.theguardian.com/us-news/2024/feb/04/beware-the-side-of-the-brain-that-plumps-for-trump,https://content.guardianapis.com/us-news/2024/feb/04/beware-the-side-of-the-brain-that-plumps-for-trump,False,pillar/news,News,367
politics/2024/feb/04/sunak-fresh-infosys-scrutiny-minister-accused-vip-access,article,politics,Politics,2024-02-04 17:18:40+00:00,Sunak faces fresh Infosys scrutiny as minister accused of giving it ‘VIP access’,https://www.theguardian.com/politics/2024/feb/04/sunak-fresh-infosys-scrutiny-minister-accused-vip-access,https://content.guardianapis.com/politics/2024/feb/04/sunak-fresh-infosys-scrutiny-minister-accused-vip-access,False,pillar/news,News,661
politics/2024/feb/04/russia-china-iran-could-target-uk-irish-backdoor-thinktank-warns,article,politics,Politics,2024-02-04 15:12:40+00:00,"Russia, China and Iran could target UK via Irish ‘backdoor’, thinktank warns",https://www.theguardian.com/politics/2024/feb/04/russia-china-iran-could-target-uk-irish-backdoor-thinktank-warns,https://content.guardianapis.com/politics/2024/feb/04/russia-china-iran-could-target-uk-irish-backdoor-thinktank-warns,False,pillar/news,News,533
